station_code,name,address,suburb,postcode,brand,fuel_code,price,date
207,7-Eleven Bonnyrigg,"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177",Bonnyrigg,2177,7-Eleven,U91,173.9,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,E10,165.5,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,LPG,129.9,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,P95,184.9,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,P98,193.9,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,PDL,209.9,2026-06-09
208,7-Eleven Burwood,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Burwood,2134,7-Eleven,U91,165.9,2026-06-09
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,E10,167.5,2026-06-09
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,P95,184.9,2026-06-09
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,P98,193.9,2026-06-09
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,PDL,209.9,2026-06-09
209,7-Eleven Campbelltown,"96 Queen & Broughton Streets, Campbelltown NSW 2560",Campbelltown,2560,7-Eleven,U91,167.9,2026-06-09
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,E10,163.9,2026-06-09
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,LPG,109.9,2026-06-09
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,P98,191.9,2026-06-09
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,PDL,208.9,2026-06-09
211,7-Eleven West Pennant Hills,"552 Pennant Hills Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,7-Eleven,U91,165.9,2026-06-09
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,E10,167.9,2026-06-09
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,P95,187.9,2026-06-09
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,P98,197.9,2026-06-09
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,PDL,215.9,2026-06-09
212,7-Eleven Colyton,"104 Great Western Highway & Bennett Road, Colyton NSW 2760",Colyton,2760,7-Eleven,U91,169.9,2026-06-09
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,DL,203.9,2026-06-09
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,P98,192.9,2026-06-09
213,Shell Reddy Express Minto,"73 Pembroke Rd (Cnr Durham St), Minto NSW 2566",Minto,2566,Reddy Express,U91,165.9,2026-06-09
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,E10,167.9,2026-06-09
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,P95,184.9,2026-06-09
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,P98,193.9,2026-06-09
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,PDL,209.9,2026-06-09
215,7-Eleven Croydon Park,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",Croydon Park,2133,7-Eleven,U91,167.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,E10,169.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,LPG,129.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,P95,188.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,P98,197.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,PDL,219.9,2026-06-09
217,7-Eleven Dee Why,"940 Pittwater Road & Hawkesbury Avenue, Dee Why NSW 2099",Dee Why,2099,7-Eleven,U91,171.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,E10,167.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,LPG,109.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,P95,186.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,P98,195.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,PDL,215.9,2026-06-09
218,7-Eleven Eastern Creek,"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",Eastern Creek,2766,7-Eleven,U91,169.9,2026-06-09
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,E10,171.9,2026-06-09
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,P95,190.9,2026-06-09
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,P98,199.9,2026-06-09
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,PDL,219.9,2026-06-09
219,7-Eleven Emerton,"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",Emerton,2770,7-Eleven,U91,173.9,2026-06-09
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,E10,169.9,2026-06-09
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,LPG,125.9,2026-06-09
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,P98,197.9,2026-06-09
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,PDL,209.9,2026-06-09
220,7-Eleven Green Valley,"187 Wilson Road, Green Valley NSW 2168",Green Valley,2168,7-Eleven,U91,171.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,E10,167.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,LPG,109.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,P95,186.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,P98,195.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,PDL,209.9,2026-06-09
221,7-Eleven Haberfield,"25 Parramatta Road, Haberfield NSW 2045",Haberfield,2045,7-Eleven,U91,169.9,2026-06-09
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,E10,167.9,2026-06-09
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,P95,186.9,2026-06-09
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,P98,195.9,2026-06-09
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,PDL,215.9,2026-06-09
222,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770,7-Eleven,U91,169.9,2026-06-09
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,LPG,125.9,2026-06-09
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,P95,189.9,2026-06-09
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,P98,199.9,2026-06-09
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,PDL,209.9,2026-06-09
223,7-Eleven Edensor Park,"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176",Edensor Park,2176,7-Eleven,U91,169.9,2026-06-09
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,DL,193.9,2026-06-09
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,E10,155.9,2026-06-09
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,P98,184.9,2026-06-09
225,Shell Reddy Express Liverpool,"338-340 Hume Highway, Liverpool NSW 2170",Liverpool,2170,Reddy Express,U91,157.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,E10,173.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,LPG,115.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,P95,192.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,P98,201.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,PDL,225.9,2026-06-09
226,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",Emu Heights,2750,7-Eleven,U91,175.9,2026-06-09
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,E10,167.9,2026-06-09
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,P98,193.9,2026-06-09
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,PDL,209.9,2026-06-09
227,7-Eleven Epping,"246 Beecroft & Carlingford Roads, Epping NSW 2121",Epping,2121,7-Eleven,U91,169.9,2026-06-09
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,E10,173.9,2026-06-09
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,P98,198.9,2026-06-09
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,PDL,215.9,2026-06-09
229,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250,7-Eleven,U91,175.9,2026-06-09
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,E10,175.9,2026-06-09
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,P98,203.9,2026-06-09
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,PDL,215.9,2026-06-09
230,7-Eleven Granville,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",Granville,2142,7-Eleven,U91,177.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,E10,175.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,LPG,119.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,P95,192.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,P98,201.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,PDL,215.9,2026-06-09
231,7-Eleven Granville East,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Granville East,2142,7-Eleven,U91,177.9,2026-06-09
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,E10,167.9,2026-06-09
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,P98,195.9,2026-06-09
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,PDL,215.9,2026-06-09
233,7-Eleven Gymea,"110 Gymea Bay Rd (Cnr 337-339 President Avenue), Gymea NSW 2227",Gymea,2227,7-Eleven,U91,169.9,2026-06-09
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,P98,199.9,2026-06-09
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,PDL,219.9,2026-06-09
234,7-Eleven Hassall Grove,"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",Hassall Grove,2761,7-Eleven,U91,173.9,2026-06-09
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,E10,171.9,2026-06-09
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,P95,194.9,2026-06-09
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,P98,203.9,2026-06-09
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,PDL,215.9,2026-06-09
235,7-Eleven Ingleburn,"63 Oxford & Cumberland Streets, Ingleburn NSW 2565",Ingleburn,2565,7-Eleven,U91,173.9,2026-06-09
236,Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,DL,202.9,2026-06-09
236,Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,E10,167.9,2026-06-09
236,Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,P95,187.4,2026-06-09
236,Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,P98,196.9,2026-06-09
236,Shell Reddy Express Bathurst,"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",Bathurst,2795,Reddy Express,U91,169.9,2026-06-09
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,E10,163.9,2026-06-09
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,LPG,111.9,2026-06-09
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,P98,191.9,2026-06-09
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,PDL,209.9,2026-06-09
237,7-Eleven Jamisontown,"92 Mulgoa Road & Batt Street, Jamisontown NSW 2750",Jamisontown,2750,7-Eleven,U91,165.9,2026-06-09
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,LPG,109.9,2026-06-09
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,P98,195.9,2026-06-09
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,PDL,209.9,2026-06-09
238,7-Eleven Kensington,"110 Anzac Parade & Goodwood Street, Kensington NSW 2033",Kensington,2033,7-Eleven,U91,169.9,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,E10,167.9,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,LPG,109.8,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,P95,186.9,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,P98,195.9,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,PDL,209.9,2026-06-09
239,7-Eleven Kensington,"131 Anzac Parade & Todman Avenue, Kensington NSW 2033",Kensington,2033,7-Eleven,U91,169.9,2026-06-09
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,E10,167.9,2026-06-09
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,P95,186.9,2026-06-09
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,P98,195.9,2026-06-09
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,PDL,209.9,2026-06-09
240,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071,7-Eleven,U91,169.9,2026-06-09
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,E10,169.9,2026-06-09
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,P95,188.9,2026-06-09
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,P98,197.9,2026-06-09
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,PDL,219.9,2026-06-09
241,7-Eleven Plumpton,"291 Rooty Hill Road North, Plumpton NSW 2761",Plumpton,2761,7-Eleven,U91,171.9,2026-06-09
243,7-Eleven Kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,E10,167.9,2026-06-09
243,7-Eleven Kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,LPG,113.9,2026-06-09
243,7-Eleven Kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,P98,191.9,2026-06-09
243,7-Eleven Kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,PDL,215.9,2026-06-09
243,7-Eleven Kirrawee,"529-531 Princes Highway & Bath Road, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,U91,167.9,2026-06-09
244,7-Eleven Kirrawee,"542 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,E10,167.9,2026-06-09
244,7-Eleven Kirrawee,"542 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,P95,182.9,2026-06-09
244,7-Eleven Kirrawee,"542 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,P98,191.9,2026-06-09
244,7-Eleven Kirrawee,"542 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,PDL,215.9,2026-06-09
244,7-Eleven Kirrawee,"542 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,7-Eleven,U91,167.9,2026-06-09
246,7-Eleven Lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",Lambton,2299,7-Eleven,E10,188.9,2026-06-09
246,7-Eleven Lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",Lambton,2299,7-Eleven,P95,207.9,2026-06-09
246,7-Eleven Lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",Lambton,2299,7-Eleven,P98,216.9,2026-06-09
246,7-Eleven Lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",Lambton,2299,7-Eleven,PDL,215.9,2026-06-09
246,7-Eleven Lambton,"21 Croudace & De Vitre Streets, Lambton NSW 2299",Lambton,2299,7-Eleven,U91,190.9,2026-06-09
248,7-Eleven New Lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",New Lambton,2305,7-Eleven,E10,175.9,2026-06-09
248,7-Eleven New Lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",New Lambton,2305,7-Eleven,P95,194.9,2026-06-09
248,7-Eleven New Lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",New Lambton,2305,7-Eleven,P98,203.9,2026-06-09
248,7-Eleven New Lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",New Lambton,2305,7-Eleven,PDL,215.9,2026-06-09
248,7-Eleven New Lambton,"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",New Lambton,2305,7-Eleven,U91,177.9,2026-06-09
249,7-Eleven Lansvale South,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",Lansvale South,2166,7-Eleven,E10,167.9,2026-06-09
249,7-Eleven Lansvale South,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",Lansvale South,2166,7-Eleven,P95,184.9,2026-06-09
249,7-Eleven Lansvale South,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",Lansvale South,2166,7-Eleven,P98,194.9,2026-06-09
249,7-Eleven Lansvale South,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",Lansvale South,2166,7-Eleven,PDL,209.9,2026-06-09
249,7-Eleven Lansvale South,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",Lansvale South,2166,7-Eleven,U91,169.9,2026-06-09
250,7-Eleven Lindfield,"238 Pacific Highway, Lindfield NSW 2070",Lindfield,2070,7-Eleven,E10,167.9,2026-06-09
250,7-Eleven Lindfield,"238 Pacific Highway, Lindfield NSW 2070",Lindfield,2070,7-Eleven,P98,195.9,2026-06-09
250,7-Eleven Lindfield,"238 Pacific Highway, Lindfield NSW 2070",Lindfield,2070,7-Eleven,PDL,209.9,2026-06-09
250,7-Eleven Lindfield,"238 Pacific Highway, Lindfield NSW 2070",Lindfield,2070,7-Eleven,U91,169.9,2026-06-09
251,7-Eleven Liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",Liverpool,2170,7-Eleven,E10,167.9,2026-06-09
251,7-Eleven Liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",Liverpool,2170,7-Eleven,LPG,115.9,2026-06-09
251,7-Eleven Liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",Liverpool,2170,7-Eleven,P98,195.9,2026-06-09
251,7-Eleven Liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",Liverpool,2170,7-Eleven,PDL,209.9,2026-06-09
251,7-Eleven Liverpool,"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",Liverpool,2170,7-Eleven,U91,169.9,2026-06-09
252,7-Eleven Marks Point,"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280",Marks Point,2280,7-Eleven,E10,167.9,2026-06-09
252,7-Eleven Marks Point,"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280",Marks Point,2280,7-Eleven,P98,195.9,2026-06-09
252,7-Eleven Marks Point,"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280",Marks Point,2280,7-Eleven,PDL,215.9,2026-06-09
252,7-Eleven Marks Point,"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280",Marks Point,2280,7-Eleven,U91,168.9,2026-06-09
253,7-Eleven Wickham,"184-188 Hannell Street, Wickham NSW 2293",Wickham,2293,7-Eleven,E10,171.9,2026-06-09
253,7-Eleven Wickham,"184-188 Hannell Street, Wickham NSW 2293",Wickham,2293,7-Eleven,P95,190.9,2026-06-09
253,7-Eleven Wickham,"184-188 Hannell Street, Wickham NSW 2293",Wickham,2293,7-Eleven,P98,199.9,2026-06-09
253,7-Eleven Wickham,"184-188 Hannell Street, Wickham NSW 2293",Wickham,2293,7-Eleven,PDL,209.9,2026-06-09
253,7-Eleven Wickham,"184-188 Hannell Street, Wickham NSW 2293",Wickham,2293,7-Eleven,U91,173.9,2026-06-09
254,7-Eleven Mayfield West,"412-416 Maitland Road & Frith Street, Mayfield West NSW 2304",Mayfield West,2304,7-Eleven,E10,169.9,2026-06-09
254,7-Eleven Mayfield West,"412-416 Maitland Road & Frith Street, Mayfield West NSW 2304",Mayfield West,2304,7-Eleven,P98,197.9,2026-06-09
254,7-Eleven Mayfield West,"412-416 Maitland Road & Frith Street, Mayfield West NSW 2304",Mayfield West,2304,7-Eleven,PDL,212.9,2026-06-09
254,7-Eleven Mayfield West,"412-416 Maitland Road & Frith Street, Mayfield West NSW 2304",Mayfield West,2304,7-Eleven,U91,171.9,2026-06-09
257,7-Eleven Mona Vale,"24 Barrenjoey Road (Corner Darley Street East), Mona Vale NSW 2103",Mona Vale,2103,7-Eleven,E10,167.9,2026-06-09
257,7-Eleven Mona Vale,"24 Barrenjoey Road (Corner Darley Street East), Mona Vale NSW 2103",Mona Vale,2103,7-Eleven,LPG,129.9,2026-06-09
257,7-Eleven Mona Vale,"24 Barrenjoey Road (Corner Darley Street East), Mona Vale NSW 2103",Mona Vale,2103,7-Eleven,P95,186.9,2026-06-09
