fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_all_median_base,ll_hard25_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median
8,normal,R3,0.25638888327669784,0.2559164259980551,0.006165370294785198,1.0010291538658616,0.9982670801734921,0.025648896752477543,0.25408504377827795,0.9917192767502808,0.25726059364089177,1.007121335531417,0.0023038394984198907,-0.00134416764283668,0.009309877115580734,-0.008854255357924945
9,shock,R0,0.3709710267574543,0.37119982577351285,0.005293982754692706,1.2436565143051097,1.2403137893236378,0.014132767258289991,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,0.0,0.0,0.0,0.0
9,shock,R1,0.3704700981778256,0.3679974827436933,0.005037426163471012,1.250154950486174,1.2541344997516144,0.01585662564986923,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,-0.00050092857962869,-0.003202343029819532,0.006498436181064271,0.013820710427976612
9,shock,R2,0.3622016748150167,0.36062146027996633,0.00881212827640327,1.2113958020985045,1.203316922004843,0.025997122298435593,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,-0.008769351942437609,-0.010578365493546515,-0.0322607122066052,-0.03699686731879481
9,shock,R3,0.3683033318247406,0.3715715629203879,0.008790120797437476,1.231471851141551,1.2530990146869858,0.03706556264965735,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,-0.0026676949327136823,0.00037173714687505077,-0.012184663163558707,0.01278522536334803
10,normal,R0,0.2504704804505237,0.25033854307060255,0.002481835666751148,0.9354900769322348,0.9384680097348075,0.01134725010511147,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,0.0,0.0,0.0,0.0
10,normal,R1,0.2528948078765107,0.2513630629929537,0.0034405970868979243,0.9442255009316842,0.9364354039754853,0.01749154446373178,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,0.002424327425986972,0.0010245199223511414,0.008735423999449377,-0.0020326057593221813
10,normal,R2,0.25014451545773825,0.24787590910173793,0.006562858953870091,0.9336843257080145,0.9238547752935259,0.026202330899976634,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,-0.00032596499278547686,-0.0024626339688646193,-0.001805751224220331,-0.014613234441281597
10,normal,R3,0.2525972110479767,0.25237195834373655,0.0017791596006840943,0.9427125199634627,0.939898114978557,0.008746118007284502,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,0.002126730597452997,0.0020334152731339983,0.0072224430312278765,0.0014301052437495354
11,normal,R0,0.3378297616401885,0.3367284352996944,0.00926335268907512,1.1076597198852667,1.1010957013094453,0.029132322197745752,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,0.0,0.0,0.0,0.0
11,normal,R1,0.33783873136988984,0.3378597300421643,0.003713427638267418,1.097158997368925,1.0955849713727128,0.018597870882491357,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,8.969729701324702e-06,0.0011312947424699238,-0.010500722516341598,-0.005510729936732517
11,normal,R2,0.3292860144010149,0.3293019798300328,0.008755954256346872,1.069924211499233,1.0512505186803331,0.03684162359021237,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,-0.008543747239173616,-0.007426455469661586,-0.03773550838603379,-0.049845182629112195
11,normal,R3,0.3289494068157241,0.32502658907364856,0.014991608974809317,1.0668939016454417,1.0590221327897187,0.051478593907246246,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,-0.00888035482446442,-0.011701846226045809,-0.04076581823982495,-0.042073568519726656
12,normal,R0,0.31982302983378885,0.3212575731371968,0.0060486675518548125,1.084226753254692,1.093082153651651,0.025592469319264153,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,0.0,0.0,0.0,0.0
12,normal,R1,0.3228744408920023,0.32607658729556976,0.0073948537322320726,1.0839838247248799,1.0904096949441857,0.02905408236360748,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,0.003051411058213438,0.004819014158372992,-0.00024292852981222524,-0.0026724587074653527
12,normal,R2,0.31736158367939515,0.31724244587526695,0.005941650937452714,1.0678153413416638,1.0663367664794636,0.021402296233602302,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,-0.0024614461543936983,-0.004015127261929818,-0.016411411913028306,-0.02674538717218744
