fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
3,normal,2022-05-04,2022-08-01,53719,R0,54,42,0.3630054734142105,1.2557431804807724,2.5346506670175586
3,normal,2022-05-04,2022-08-01,53719,R0,54,43,0.314096681035726,1.0812492692641837,2.469436625018716
3,normal,2022-05-04,2022-08-01,53719,R0,54,44,0.33132815225061213,1.121678461817678,2.3517234589962754
3,normal,2022-05-04,2022-08-01,53719,R0,54,45,0.346386173673675,1.1990024903878451,2.3576192920154426
3,normal,2022-05-04,2022-08-01,53719,R0,54,46,0.3819958568087704,1.3032036925496506,2.421410167007707
3,normal,2022-05-04,2022-08-01,53719,R1,55,42,0.3717917971937622,1.256423589405955,2.5674541250045877
3,normal,2022-05-04,2022-08-01,53719,R1,55,43,0.32247977882597356,1.0895070714708444,2.4791318330098875
3,normal,2022-05-04,2022-08-01,53719,R1,55,44,0.3346780684330427,1.1501205129135925,2.419716125004925
3,normal,2022-05-04,2022-08-01,53719,R1,55,45,0.32822785736002336,1.1261024556432406,2.3928923750063404
3,normal,2022-05-04,2022-08-01,53719,R1,55,46,0.34438093236989054,1.1264869437544693,2.396576750004897
3,normal,2022-05-04,2022-08-01,53719,R2,56,42,0.3213320353981632,1.1047941566274406,2.5751867079816293
3,normal,2022-05-04,2022-08-01,53719,R2,56,43,0.35662182833853967,1.166175421811348,2.5037128750118427
3,normal,2022-05-04,2022-08-01,53719,R2,56,44,0.4016293925850446,1.162867396021537,2.4714851250173524
3,normal,2022-05-04,2022-08-01,53719,R2,56,45,0.3260858631557106,1.130130950794378,2.5088956659892574
3,normal,2022-05-04,2022-08-01,53719,R2,56,46,0.31583011576518,1.0771226769382978,2.5330242500058375
3,normal,2022-05-04,2022-08-01,53719,R3,55,42,0.38370132238913124,1.2672366742662438,2.3928119580086786
3,normal,2022-05-04,2022-08-01,53719,R3,55,43,0.31657092866722947,1.0814323270535318,2.3783489170018584
3,normal,2022-05-04,2022-08-01,53719,R3,55,44,0.3150215284703943,1.0908078366529927,2.3592870839929674
3,normal,2022-05-04,2022-08-01,53719,R3,55,45,0.37827423500745794,1.281638685757165,2.4170974580047186
3,normal,2022-05-04,2022-08-01,53719,R3,55,46,0.3522629246636539,1.2382763446491742,2.4102526670030784
4,shock,2022-08-02,2022-10-30,58317,R0,54,42,0.4500097497069077,1.3489824515771274,2.587723333010217
4,shock,2022-08-02,2022-10-30,58317,R0,54,43,0.4263807946219231,1.1877449281503638,2.398799374990631
4,shock,2022-08-02,2022-10-30,58317,R0,54,44,0.46905518359431525,1.3059395089462347,2.5186140000005253
4,shock,2022-08-02,2022-10-30,58317,R0,54,45,0.39738755362898326,1.1405638934387845,2.4352040000085253
4,shock,2022-08-02,2022-10-30,58317,R0,54,46,0.4228459430268547,1.186974813289392,2.422126624995144
4,shock,2022-08-02,2022-10-30,58317,R1,55,42,0.46989322244128706,1.314866774492832,2.5515725419973023
4,shock,2022-08-02,2022-10-30,58317,R1,55,43,0.43172393641393325,1.1921225202500612,2.454240250022849
4,shock,2022-08-02,2022-10-30,58317,R1,55,44,0.43422231249151844,1.1978792160538834,2.639098624989856
4,shock,2022-08-02,2022-10-30,58317,R1,55,45,0.41827782040190503,1.1569647347612142,2.545372916996712
4,shock,2022-08-02,2022-10-30,58317,R1,55,46,0.5345307150987101,1.5689465816407864,2.482580500014592
4,shock,2022-08-02,2022-10-30,58317,R2,56,42,0.4357158302748426,1.2455999512611635,2.8702029589912854
