,cycle_pct_through,cycle_days_since_peak,cycle_mean_length,cycle_last_min_cents,cycle_last_max_cents,cycle_peak_count,station_price_cents,station_minus_last_min_cents,station_minus_last_max_cents,station_minus_sydney_avg_cents,lga_mean_cents,station_minus_lga_mean_cents,brand_mean_cents,station_minus_brand_mean_cents,stickiness_score,days_since_trough_entry_bayside,days_since_trough_entry_blacktown,days_since_trough_entry_blue_mountains,days_since_trough_entry_botany_bay,days_since_trough_entry_burwood,days_since_trough_entry_camden,days_since_trough_entry_campbelltown,days_since_trough_entry_canada_bay,days_since_trough_entry_canterbury_bankstown,days_since_trough_entry_cumberland,days_since_trough_entry_fairfield,days_since_trough_entry_georges_river,days_since_trough_entry_hawkesbury,days_since_trough_entry_hornsby,days_since_trough_entry_hunters_hill,days_since_trough_entry_inner_west,days_since_trough_entry_ku_ring_gai,days_since_trough_entry_lane_cove,days_since_trough_entry_liverpool,days_since_trough_entry_mosman,days_since_trough_entry_north_sydney,days_since_trough_entry_northern_beaches,days_since_trough_entry_parramatta,days_since_trough_entry_penrith,days_since_trough_entry_randwick,days_since_trough_entry_rockdale,days_since_trough_entry_ryde,days_since_trough_entry_strathfield,days_since_trough_entry_sutherland_shire,days_since_trough_entry_sydney,days_since_trough_entry_the_hills_shire,days_since_trough_entry_waverley,days_since_trough_entry_willoughby,days_since_trough_entry_wollondilly,days_since_trough_entry_woollahra
days_since_trough_entry_georges_river,0.0008970612774665805,0.0018239390025007723,0.005555243540920914,0.0022307738271955756,0.0024646346265086577,0.0011272659629749918,0.0013470457569683114,0.00771860461547557,0.016555741612493846,0.0024666386054857346,0.002092753860486256,0.0057001606303960116,0.004211894700797661,0.0020713436410893606,0.0028398966289294373,0.0,0.0026705698164363424,3.953737277265615e-05,0.0,0.0008788434357370601,0.001734114670899863,0.0006055514154055646,0.00038902600484970793,0.00022249598786514384,0.001312090723601067,0.0007058954189384076,0.04643068314085974,0.002183528490512939,0.001122397704107836,0.0,0.0015085376111902305,0.0,0.0,0.0003608606241024741,0.0,0.00030536199002477156,0.0001575832298377611,0.0,0.0,0.0009981228411357211,0.0,0.0002243810666602378,0.0006391128960371319,0.0,0.00031731766518931895,9.994829904178936e-05,0.0,0.0,0.0007945361841661399,0.001031067520633905
days_since_trough_entry_hawkesbury,0.0035234937771672836,0.0011463018294714095,0.009719875800197727,0.004583245072111073,0.008946979470442009,0.009952976389339436,0.002912980073098773,0.010008246796799665,0.012528548974621065,0.0041774444750510625,0.0003565347153211691,0.0027983339073059843,0.0007757714510667113,0.0017646227342489175,0.0030535934232386736,0.0,0.0020989256743979227,0.000943495835644686,0.0,0.0034376428556518665,0.0008310306012691678,4.577639724405996e-05,0.000906175522125126,0.00036138175825366247,0.0011598662234373622,0.00039361223113169424,0.00218352849051294,0.07166246560969255,0.0008549663617758839,0.0,0.00019478251787167673,0.00038973160162645464,0.0,0.0006700879956180941,0.0007723429697900564,0.0,0.0007197074682151136,0.0,0.0005474121174268709,0.0008630921602049922,0.000131519656112509,0.00033632242045291745,0.0004223644181480345,0.0001120118159890723,6.138525530494626e-05,0.00039158339199817603,0.0,2.374097779056133e-05,0.0010603175271073637,0.004547058077351945
days_since_trough_entry_hornsby,0.00017215003610696297,6.684608689176064e-05,0.004523823149232678,0.0009965414063096696,0.0021002401261018123,0.0033372936916811384,0.0025246941466412023,0.005216606056654145,0.009359904089514747,0.0008966162087707445,0.0006828484779206153,0.0014470913017953111,0.0004303512341033944,0.0020825021292009104,0.004113636952654805,0.0,0.00015611130046715353,0.0005462324795736356,0.0,7.03950674365995e-06,0.00102023277027056,0.0003458595205325404,4.0643901671755805e-05,0.0,0.0032853265715471753,0.0,0.0011223977041078354,0.0008549663617758842,0.02349631360884967,0.0,7.196405247451955e-05,0.0,0.0,0.0010813687834433192,8.161077452513424e-05,0.0,0.0,0.0,0.00023552393458870364,0.00015808632245572991,9.062094449598004e-05,0.0001424244179057777,0.0001999218545961078,0.0,0.0003679964161013792,8.894845687429864e-06,0.0,0.0,0.0012073070458451464,0.00044505839810821563
days_since_trough_entry_hunters_hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
days_since_trough_entry_inner_west,0.0,0.0005369391443730281,0.0018600095183776096,1.1479280941869335e-06,0.00010087519742009974,0.0006578836590987744,0.0003078467886389857,0.0004968772513743974,0.000911276864538024,3.0803850126685034e-05,2.261134366734427e-06,2.090895995626317e-05,9.596468338787086e-05,0.0,4.072431126823919e-05,0.0,0.00045128384806725344,0.0,0.0,0.0007746286685268399,1.16246490946226e-05,4.1400440581714466e-05,3.859283894899595e-05,1.6901720015632877e-05,1.1049242635264723e-06,0.0,0.0015085376111902314,0.00019478251787167692,7.196405247451953e-05,0.0,0.0042294843426504735,0.0,0.0,0.0,3.0428822866825115e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.705382021211687e-05,0.0,0.0001302283193426655,1.2967300253730805e-06,9.965884388433685e-06,0.0,0.0,1.5487265875593456e-05,0.0
days_since_trough_entry_ku_ring_gai,0.0,0.0,0.0,3.0976058704767626e-05,0.0014626931152688435,0.00014135682410949867,0.001500919504609811,0.0,0.0022592524735699834,0.0013305369507933256,0.0,0.00220726493282942,0.0,0.00043961339592206574,0.004732328162945711,0.0,0.0004866576141095038,0.00011491889438853144,0.0,0.0,0.00010197464893805203,0.0,1.2665583218295928e-05,0.0,0.00011301000048488506,0.0,0.0,0.00038973160162645513,0.0,0.0,0.0,0.016177777170840353,0.0,0.0,0.0009108399874264753,0.0,0.0,0.0,0.0,0.0,0.00043828662839987985,1.2924999374480404e-05,0.0,0.0,0.0,0.0,0.0,2.5391766396513243e-05,0.0002300072785241097,0.0
days_since_trough_entry_lane_cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
days_since_trough_entry_liverpool,0.0007795246244525366,0.0,0.0010912304054350478,0.00020173951908596707,0.0006350974193161169,0.0013865014456283355,0.008206195335333073,0.0017938489614535988,0.006303262901260209,0.0009572904116824238,0.0005124723124898237,0.0010115283226770522,5.903709043196316e-05,0.0010386322905741826,0.0010147682476463406,0.0,1.508722461110239e-05,0.0009063448502021874,0.0,1.4486915385902086e-05,0.0006879172465139407,0.0,0.0,0.0,0.0009542352708558169,0.0,0.0003608606241024742,0.0006700879956180942,0.0010813687834433192,0.0,0.0,0.0,0.0,0.013249485792375601,0.0,2.476076242696883e-05,0.00047356578984869725,0.0,0.0,0.0,0.0005112850499100524,0.0003527192813820788,2.3491010623198216e-05,0.0001156712606925534,0.0,0.0,0.0,0.0,0.0005990032123748898,0.0020466929110737604
days_since_trough_entry_mosman,0.004273776701854377,0.002831057611099831,0.013490497950284617,0.0016084064607879678,0.0016581476735468173,0.0022741785546483598,0.0031517622771881876,0.011550969468736976,0.010255308830625807,0.0032969802735392973,0.0004751236790500862,0.0019293709539824552,0.00025046505673174426,0.0009105213904908115,0.0028944010335665064,0.0,0.0002614384063052785,0.002203420168289775,0.0,0.0004366226613626673,0.0013706335511910132,0.0001195800366395699,3.073326418443637e-05,0.0,0.000280189448815114,0.0004414361525890888,0.0,0.000772342969790057,8.161077452513446e-05,0.0,3.0428822866825115e-05,0.0009108399874264754,0.0,0.0,0.048517307607662395,0.0004336073234020086,3.376393392965425e-05,9.661132229761695e-05,0.0,0.0023998479883065894,6.656329782174572e-06,5.236946112363671e-06,0.0002623637170234307,0.0,0.0,0.0,0.0,4.22727827825542e-06,0.0004820049583517881,0.00032440170344861575
days_since_trough_entry_north_sydney,0.003998623030746254,0.0,0.004520721474527795,0.0008350145565961857,0.0005953870064359251,0.00282026131142596,0.0006449038710473054,0.008138489018368151,0.004518122063913826,0.0014471240046904327,0.0003786210176774612,0.0001233070952412593,0.0005324998021628187,6.043036113140752e-05,0.0012451690674634079,0.0,2.657642478062293e-06,0.0009971667386729978,0.0,0.0010211415120531316,2.6823168872356322e-05,0.0,0.0,0.0,0.0006894780835179053,0.0,0.0003053619900247716,0.0,0.0,0.0,0.0,0.0,0.0,2.4760762426968822e-05,0.0004336073234020086,0.02272264040671816,9.295214205994364e-05,9.170782591985083e-05,0.0,0.0008637720312071372,0.0,0.0,9.204806656568863e-05,8.143092044740694e-05,0.0,0.0,0.0,0.0,0.0005178616689285196,0.0029266096119583244
days_since_trough_entry_northern_beaches,0.00035881406132950766,0.0,0.0008424194531296427,0.00020480358366395824,0.0011509830258775314,0.0005104504354972967,0.0006922651555162461,0.0005719294033233229,0.0011368077761992348,0.000584302703520397,0.0005271714181208216,0.0016396588156740108,0.00034330329082505305,0.000626457883748022,0.002486006956425238,0.0,0.0002262972672450871,0.0,0.0,0.00021944388920794157,0.00015141658725746407,0.0,0.0,0.0,0.0,4.570454795025267e-06,0.00015758322983776114,0.0007197074682151118,0.0,0.0,0.0,0.0,0.0,0.00047356578984869736,3.376393392965421e-05,9.295214205994355e-05,0.004601844579159087,0.0,0.0,1.8834442612430136e-05,0.0,1.872501057248997e-05,0.001899686654969422,0.0,0.0,0.0,0.0,0.0,0.0010501556576343648,9.448293604645283e-05
days_since_trough_entry_parramatta,0.0,0.0,0.00032286735566028303,0.00029863680442703124,0.0002310097384420596,0.0003089211809911278,0.00029826446215223257,0.023735783412785046,0.011763943172813927,0.0002010826527059566,0.0001549599000206328,0.0005669441085246458,0.0041387495346497175,0.00018759034703094287,0.0003911463067324168,0.0,7.671441385381701e-07,4.9377942617152334e-05,0.0,0.0,3.352794111763015e-05,0.0,9.667159305323019e-05,0.0010767010817598008,0.00015795299225075288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661132229761695e-05,9.170782591985083e-05,0.0,0.06076488850113796,0.0,0.00011745240592192048,0.0,0.0,8.592094744219084e-05,0.0001350328444021376,1.7292088123762163e-05,0.0,0.0,0.00046125250951132077,0.0001927420056695688,1.108977566981216e-05
days_since_trough_entry_penrith,0.0005273250735168463,0.0,0.0007439119821449078,0.0014285763146039904,0.001034692426496532,0.0004852523939276043,0.0009947388709317267,0.007119750021605237,0.0065557539721236464,0.00029300124849053006,0.00067577573073059,0.001781183314933968,0.000454312650558974,0.0005664557271251382,0.005197304942859702,0.0,0.0,0.0011636202870411207,0.0,0.0,0.0009162795389591832,0.0,0.0,0.0,0.0017082248325616437,0.0,0.0,0.0005474121174268699,0.00023552393458870294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024066297477226953,0.0001249787617395902,0.0,0.0,0.0,0.0,0.00026117517371136717,0.0,0.0,0.0,0.0,0.00026121256747877223
days_since_trough_entry_randwick,0.0014853789077001703,0.0017626682707241252,0.0023963704500497853,0.00838276788664324,0.007197599640917518,0.0060671861652598765,0.004211275407452041,0.0198393064091335,0.013791050455452857,0.0034579599959542536,0.0014710042304811974,0.002558387491104444,0.00036450942099096545,0.001047830524070494,0.008306523268732866,0.0,0.0002570840595541385,0.004296902898054762,0.0,0.00010718691560727385,0.0013240351215555498,0.0014979902813598697,0.0,0.0,0.003419855814004806,5.563266509342249e-05,0.0009981228411357211,0.0008630921602049916,0.00015808632245572983,0.0,0.0,0.0,0.0,0.0,0.0023998479883065907,0.000863772031207137,1.8834442612430136e-05,0.00011745240592192048,0.0001249787617395902,0.07003964906966131,0.0,0.0004574192341166924,0.00013942399697232255,0.00018334205592262983,0.0019463064411472436,0.0,0.0,7.166738606460737e-05,0.000836073791127693,0.007304675140319909
days_since_trough_entry_rockdale,4.862692597249878e-06,6.434107196709189e-05,0.0003872232443056605,0.00029042204548881224,0.0001363898331977602,0.0006288175957738344,0.0016009137869589152,0.002097018457747327,0.003429961188108736,0.0004262873292210428,0.00048224831247282676,0.0007543697961917026,1.4705101551232076e-05,0.0015489160274726626,0.0023636212208597474,0.0,0.0,0.00038689000953142684,0.0,0.00032822492745541494,0.0012229265302862724,0.0,0.0,0.0,0.0,5.7924628822182015e-06,0.0,0.0001315196561125093,9.062094449598e-05,0.0,0.0,0.00043828662839987985,0.0,0.0005112850499100502,6.656329782174657e-06,0.0,0.0,0.0,0.0,0.0,0.011312702502187221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2853872786750275e-06,0.0
days_since_trough_entry_ryde,0.0001803430045775957,1.2106547552087029e-05,0.0016348691819548181,0.0005170769551888303,0.0007120531269885368,0.000463009974625643,0.0019038593426492648,0.0038797018776635865,0.0018909273911707858,0.0031136108389034013,0.00023567831876131976,0.0014796653160618076,8.509689899223668e-05,0.0012060894740061785,0.0012122773554745676,0.0,1.2888796542452295e-06,1.6967852984149278e-05,0.0,0.00023924679970770824,0.0001349033399814256,5.609147652521081e-05,0.00023619345127744965,0.0011869993435349724,9.878748610419017e-05,1.0245974091330566e-05,0.00022438106666023832,0.0003363224204529176,0.00014242441790577774,0.0,9.705382021211678e-05,1.29249993744804e-05,0.0,0.0003527192813820786,5.23694611236365e-06,0.0,1.8725010572489954e-05,0.0,0.0,0.0004574192341166922,0.0,0.008897161868204502,0.00012138246545759078,0.0,0.00028546954482763114,0.00012070541036091333,0.0,0.00011774518012698464,0.0012354412070761903,0.004518208708321624
days_since_trough_entry_strathfield,0.005675908170899799,0.0039020414356112387,0.006542897946990801,0.001156240683947753,0.0019890186205883433,0.002198192006587771,0.0019097263036778483,0.004948488160187684,0.010003441919944124,0.0021984160894827883,0.0007996590511950012,0.006136000442910008,0.0003135429038721686,0.0016795492572696242,0.004190385287265994,0.0,2.145734868422074e-05,3.430806687699999e-05,0.0,0.0006746132912853745,0.0001948610357817129,0.0009969252242264968,0.0,0.0,0.002266756200303129,0.0,0.0006391128960371319,0.0004223644181480339,0.00019992185459610781,0.0,0.0,0.0,0.0,2.349101062319824e-05,0.0002623637170234307,9.204806656568842e-05,0.0018996866549694225,8.592094744219083e-05,0.0,0.00013942399697232282,0.0,0.00012138246545759044,0.042825048715755716,5.607003534263585e-05,9.060174125635183e-05,7.029839975373077e-05,0.0,2.0101647912849294e-05,0.0028530506630140297,0.0008545470039873534
days_since_trough_entry_sutherland_shire,0.0013058671770926349,0.0,0.0014977269418150938,0.00032722085815095793,0.000592050415861701,0.0016648270405518236,0.0007899783171953368,0.007353678640074019,0.006167552761985606,0.0004570667958392545,0.00033025517428939124,0.000653942855426367,0.0015106096739770606,2.974651508810653e-05,0.002589160412344325,0.0,0.0,0.0,0.0,0.00015317665251188088,0.0,0.0,0.0,0.0,0.00022381656086323224,0.0,0.0,0.00011201181598907234,0.0,0.0,0.0001302283193426655,0.0,0.0,0.0001156712606925534,0.0,8.143092044740694e-05,0.0,0.0001350328444021376,0.0,0.00018334205592262983,0.0,0.0,5.607003534263585e-05,0.019932776590474204,6.844407964011287e-05,0.0,0.0,0.00031429428478934874,0.0003581373996090231,0.00024095879610585072
days_since_trough_entry_sydney,1.0110080373290309e-05,0.00018511900463205258,0.0002690095719891743,0.002131364513943672,0.000992651707068163,0.0005045926206527369,0.0017658479940589977,0.00615359856141096,0.0034627052445855865,0.0006986913712673727,0.0002537846378403466,0.000647619970432898,0.0004314309354403111,0.0004914668926230321,0.0034561179770693554,0.0,0.0,7.178002578729887e-05,0.0,0.0012244026113191265,0.00013347550975931495,3.181334037059409e-05,9.576335426534346e-05,1.9631247771443498e-05,0.002253577303025212,0.0,0.0003173176651893189,6.138525530494598e-05,0.0003679964161013792,0.0,1.2967300253730886e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7292088123762065e-05,0.00026117517371136674,0.0019463064411472442,0.0,0.0002854695448276311,9.060174125635188e-05,6.844407964011287e-05,0.023130317243576826,0.0,0.0,0.0004371290121187601,0.00030666057117488326,0.0025138540981637747
days_since_trough_entry_the_hills_shire,0.00032678554146385645,0.00021783511328252018,0.0007746235430889894,0.00010307891002975176,0.00015053259750774672,0.00011592544240923318,0.00010141910235696175,0.00010186182549572755,0.00012174515123420616,5.698796111831243e-05,2.2645587259981762e-06,7.173973906055294e-05,0.0,0.0,1.5322262213655933e-05,0.0,0.0,0.0,0.0,0.0,6.931472538076917e-05,0.0,0.00038142101949084845,7.679631545425273e-05,0.0,0.0,9.994829904179037e-05,0.0003915833919981753,8.894845687429839e-06,0.0,9.965884388433856e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012070541036091328,7.02983997537307e-05,0.0,0.0,0.0023148887282346785,0.0,0.0,8.260148356600754e-05,0.0003295119589187674
days_since_trough_entry_waverley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
days_since_trough_entry_willoughby,0.0,9.660058316199468e-07,0.0008988800675452793,0.001240512928386437,0.0028945288915768817,0.0006209232793895262,0.0016859801037268538,0.00014501027643717848,0.0013398480833335911,0.001780276502562673,0.0,0.004653816851695702,6.200324301207876e-05,0.0012022111028202453,0.002281323291782426,0.0,2.811521756575958e-07,0.0,0.0,0.001013104069898908,0.000418077383105039,0.00041022160726647647,0.0,0.0,0.0,0.0009836166677501567,0.0,2.374097779056131e-05,0.0,0.0,0.0,2.539176639651336e-05,0.0,0.0,4.227278278255431e-06,0.0,0.0,0.00046125250951132077,0.0,7.166738606460738e-05,0.0,0.00011774518012698464,2.0101647912849392e-05,0.0003142942847893485,0.0004371290121187602,0.0,0.0,0.009945816159411923,9.699776223611297e-05,0.0002486203662524152
days_since_trough_entry_wollondilly,0.002025460284430571,0.0004081340945197558,0.0021356596597561332,0.0032932576486260387,0.0023703684033585483,0.0018607260834072274,0.002122206962895995,0.004694414625096982,0.007383468765638965,0.002845704183350235,0.0011392489394519334,0.0025598117163103053,0.0006746435004083149,0.0019338229707781842,0.0017216549158947502,0.0,0.00022869773762877114,9.204604896672452e-05,0.0,0.00024144307132700193,0.0019442598140941257,0.0005204633623935375,0.00051339799681787,3.5348855517118364e-05,0.002529796232038751,5.0394402216956165e-05,0.0007945361841661396,0.0010603175271073637,0.0012073070458451464,0.0,1.5487265875593574e-05,0.00023000727852410976,0.0,0.0005990032123748899,0.00048200495835178786,0.00051786166892852,0.0010501556576343648,0.0001927420056695688,0.0,0.0008360737911276935,6.285387278675024e-06,0.0012354412070761907,0.0028530506630140293,0.0003581373996090231,0.00030666057117488326,8.260148356600725e-05,0.0,9.699776223611295e-05,0.011522006906191843,0.0036837456785453284
days_since_trough_entry_woollahra,0.008261880696305405,0.002156342807016944,0.005081855621216849,0.002188839616134817,0.0036167939567474726,0.0035288269840486595,0.008814687636171426,0.04214046888020203,0.04995338751521688,0.009157540794422344,0.0002465093874024491,0.002783318423921415,0.0007218946200268639,0.004523930994738566,0.008085594753483688,0.0,0.00029665068425590587,0.0029139691562212323,0.0,0.0013013154673471678,0.001406330368954279,0.0012950140341493727,0.0007423298973997953,0.0,0.0030100281313326896,0.00032796209604840973,0.0010310675206339037,0.004547058077351944,0.0004450583981082157,0.0,0.0,0.0,0.0,0.0020466929110737604,0.0003244017034486157,0.002926609611958321,9.448293604645291e-05,1.108977566981215e-05,0.0002612125674787722,0.007304675140319906,0.0,0.0045182087083216246,0.0008545470039873542,0.00024095879610585072,0.0025138540981637747,0.00032951195891876747,0.0,0.0002486203662524152,0.003683745678545329,0.12419475820803841
