fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_all_median_base,ll_hard25_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median
9,shock,R_raw,0.3672671428235182,0.3708101243439953,0.011352427903155358,1.2230952979895684,1.2392095319684753,0.04215694806102114,0.3709710267574543,1.2436565143051097,0.37119982577351285,1.2403137893236378,-0.003703883933936114,-0.0003897014295175527,-0.02056121631554131,-0.001104257355162508
10,normal,R0,0.2504704804505237,0.25033854307060255,0.002481835666751148,0.9354900769322348,0.9384680097348075,0.01134725010511147,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,0.0,0.0,0.0,0.0
10,normal,R_composite,0.24946790292719387,0.2509876525765558,0.0034620920186038077,0.9307603398043074,0.9381321930166157,0.014565455634826151,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,-0.0010025775233298562,0.0006491095059532603,-0.004729737127927458,-0.0003358167181918281
10,normal,R_raw,0.2523663150857124,0.2517406916850141,0.0037782772930860724,0.9426280302454975,0.9415233155548783,0.015318032535333289,0.2504704804505237,0.9354900769322348,0.25033854307060255,0.9384680097348075,0.0018958346351886646,0.0014021486144115691,0.007137953313262613,0.0030553058200708527
11,normal,R0,0.3378297616401885,0.3367284352996944,0.00926335268907512,1.1076597198852667,1.1010957013094453,0.029132322197745752,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,0.0,0.0,0.0,0.0
11,normal,R_composite,0.3361521852006033,0.3341659771334609,0.00993458842850829,1.0932998937714618,1.0842847901824544,0.038717338131826685,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,-0.0016775764395852155,-0.002562458166233461,-0.01435982611380493,-0.016810911126990957
11,normal,R_raw,0.3295170064370895,0.33098695118021926,0.004401535316788649,1.0751196877131022,1.0813766192485057,0.02085376124170599,0.3378297616401885,1.1076597198852667,0.3367284352996944,1.1010957013094453,-0.008312755203099043,-0.005741484119475115,-0.0325400321721645,-0.01971908206093964
12,normal,R0,0.31982302983378885,0.3212575731371968,0.0060486675518548125,1.084226753254692,1.093082153651651,0.025592469319264153,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,0.0,0.0,0.0,0.0
12,normal,R_composite,0.31924009028859884,0.3195680737487303,0.004958563759209065,1.0806561166548374,1.085058858842724,0.02012774420471982,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,-0.0005829395451900088,-0.0016894993884664644,-0.003570636599854682,-0.008023294808927162
12,normal,R_raw,0.31679130405555606,0.3148596186036102,0.008444496520168519,1.0695944876090353,1.071429938124553,0.031709684116265076,0.31982302983378885,1.084226753254692,0.3212575731371968,1.093082153651651,-0.0030317257782327967,-0.006397954533586547,-0.014632265645656783,-0.021652215527098173
13,shock,R0,0.2967077425595628,0.2964192054237112,0.007916084266824934,1.0091277747773741,1.0025821547096394,0.029306070378548457,0.2967077425595628,1.0091277747773741,0.2964192054237112,1.0025821547096394,0.0,0.0,0.0,0.0
13,shock,R_composite,0.297115376091874,0.2968649726890986,0.007772910404884601,1.0119992072390205,1.0091788387899807,0.028927141000011803,0.2967077425595628,1.0091277747773741,0.2964192054237112,1.0025821547096394,0.00040763353231121346,0.00044576726538742006,0.0028714324616463394,0.0065966840803413085
13,shock,R_raw,0.29657837060797376,0.2989297945819069,0.005159724340516292,1.0171102558404257,1.023162153808401,0.018477190735966213,0.2967077425595628,1.0091277747773741,0.2964192054237112,1.0025821547096394,-0.00012937195158901904,0.0025105891581956863,0.00798248106305155,0.020579999098761625
14,normal,R0,0.34684827397425416,0.3454444970592136,0.004074528449109338,1.1534839122506662,1.1449458173477376,0.01882743536056421,0.34684827397425416,1.1534839122506662,0.3454444970592136,1.1449458173477376,0.0,0.0,0.0,0.0
14,normal,R_composite,0.34534907501547274,0.34691199757267627,0.005289802517077277,1.1467846034261426,1.1495335550749848,0.021797825309258754,0.34684827397425416,1.1534839122506662,0.3454444970592136,1.1449458173477376,-0.0014991989587814225,0.0014675005134626717,-0.00669930882452352,0.0045877377272471875
14,normal,R_raw,0.3482849800866086,0.3486167539441197,0.0019685762193742675,1.1506595363663554,1.1490725497661878,0.0204866870142422,0.34684827397425416,1.1534839122506662,0.3454444970592136,1.1449458173477376,0.0014367061123544134,0.0031722568849060773,-0.002824375884310726,0.004126732418450185
