fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
2,normal,2022-02-03,2022-05-03,49966,R0,54,45,0.2787728015747573,0.9149353169102312,2.2329211669857614
2,normal,2022-02-03,2022-05-03,49966,R0,54,46,0.26074310295435726,0.8380078851737544,2.246562415995868
2,normal,2022-02-03,2022-05-03,49966,R_raw,56,42,0.2602182231734583,0.8559195599545913,2.387944249989232
2,normal,2022-02-03,2022-05-03,49966,R_raw,56,43,0.23263012982313522,0.7789354640856389,2.3287919580179732
2,normal,2022-02-03,2022-05-03,49966,R_raw,56,44,0.2569349480596413,0.8320195039912122,2.332760082994355
2,normal,2022-02-03,2022-05-03,49966,R_raw,56,45,0.2515829386332626,0.8607767556780015,2.333102374977898
2,normal,2022-02-03,2022-05-03,49966,R_raw,56,46,0.25255523024832766,0.8177722165334607,2.356045374996029
2,normal,2022-02-03,2022-05-03,49966,R_composite,55,42,0.24565167645024125,0.8575109878583437,2.2829218749830034
2,normal,2022-02-03,2022-05-03,49966,R_composite,55,43,0.25723263810415337,0.8345407475757499,2.2925035000080243
2,normal,2022-02-03,2022-05-03,49966,R_composite,55,44,0.23014012863340874,0.7811035472562547,2.316534125013277
2,normal,2022-02-03,2022-05-03,49966,R_composite,55,45,0.2787728015747573,0.9149353169102312,2.3330609170079697
2,normal,2022-02-03,2022-05-03,49966,R_composite,55,46,0.26074310295435726,0.8380078851737544,2.320752125000581
3,normal,2022-05-04,2022-08-01,53719,R0,54,42,0.3630054734142105,1.2557431804807724,2.5394542499852832
3,normal,2022-05-04,2022-08-01,53719,R0,54,43,0.314096681035726,1.0812492692641837,2.4157769159937743
3,normal,2022-05-04,2022-08-01,53719,R0,54,44,0.33132815225061213,1.121678461817678,2.409189875004813
3,normal,2022-05-04,2022-08-01,53719,R0,54,45,0.346386173673675,1.1990024903878451,2.529314916988369
3,normal,2022-05-04,2022-08-01,53719,R0,54,46,0.3819958568087704,1.3032036925496506,2.456875250005396
3,normal,2022-05-04,2022-08-01,53719,R_raw,56,42,0.33190829178097814,1.1334650375593431,2.5740233749966137
3,normal,2022-05-04,2022-08-01,53719,R_raw,56,43,0.32959124548624036,1.1328673752790854,2.5559155000082683
3,normal,2022-05-04,2022-08-01,53719,R_raw,56,44,0.33626005487112426,1.1609577534071316,2.5522294170223176
3,normal,2022-05-04,2022-08-01,53719,R_raw,56,45,0.33531689940253206,1.1707059615933437,2.535365667019505
3,normal,2022-05-04,2022-08-01,53719,R_raw,56,46,0.3888042156803236,1.2863210008478956,2.5776198749954347
3,normal,2022-05-04,2022-08-01,53719,R_composite,55,42,0.3630054734142105,1.2557431804807724,2.5113696250191424
3,normal,2022-05-04,2022-08-01,53719,R_composite,55,43,0.314096681035726,1.0812492692641837,2.5177585830097087
3,normal,2022-05-04,2022-08-01,53719,R_composite,55,44,0.33132815225061213,1.121678461817678,2.4860872919962276
3,normal,2022-05-04,2022-08-01,53719,R_composite,55,45,0.3470257725874483,1.2109120373644877,2.5405254169891123
3,normal,2022-05-04,2022-08-01,53719,R_composite,55,46,0.3819958568087704,1.3032036925496506,2.5364139169978444
4,shock,2022-08-02,2022-10-30,58317,R0,54,42,0.4500097497069077,1.3489824515771274,2.7786945840052795
4,shock,2022-08-02,2022-10-30,58317,R0,54,43,0.4263807946219231,1.1877449281503638,2.632860791985877
4,shock,2022-08-02,2022-10-30,58317,R0,54,44,0.46905518359431525,1.3059395089462347,2.629263208975317
4,shock,2022-08-02,2022-10-30,58317,R0,54,45,0.39738755362898326,1.1405638934387845,2.6232993339945097
4,shock,2022-08-02,2022-10-30,58317,R0,54,46,0.4228459430268547,1.186974813289392,2.5704855420044623
4,shock,2022-08-02,2022-10-30,58317,R_raw,56,42,0.42752251307254246,1.170029249996462,2.6603998340142425
4,shock,2022-08-02,2022-10-30,58317,R_raw,56,43,0.4340283839905473,1.2617434577782705,2.7132914589892607
4,shock,2022-08-02,2022-10-30,58317,R_raw,56,44,0.40763492525110295,1.1641190877934118,2.7260713749856222
4,shock,2022-08-02,2022-10-30,58317,R_raw,56,45,0.39511193025496294,1.0812557866669061,2.7296662500011735
4,shock,2022-08-02,2022-10-30,58317,R_raw,56,46,0.486396039406853,1.3098257901756154,2.736334374989383
4,shock,2022-08-02,2022-10-30,58317,R_composite,55,42,0.4500097497069077,1.3489824515771274,2.7072603330016136
4,shock,2022-08-02,2022-10-30,58317,R_composite,55,43,0.4263838013591884,1.1874144685570087,2.679434166988358
4,shock,2022-08-02,2022-10-30,58317,R_composite,55,44,0.46905518359431525,1.3059395089462347,2.73048754199408
4,shock,2022-08-02,2022-10-30,58317,R_composite,55,45,0.39738755362898326,1.1405638934387845,2.6906825420155656
4,shock,2022-08-02,2022-10-30,58317,R_composite,55,46,0.4228459430268547,1.186974813289392,2.6366841249982826
5,normal,2022-10-31,2023-01-28,57613,R0,54,42,0.2556742766368729,0.8311591151739205,2.87384241700056
5,normal,2022-10-31,2023-01-28,57613,R0,54,43,0.2649103372638964,0.8324812582589846,2.7302369159879163
5,normal,2022-10-31,2023-01-28,57613,R0,54,44,0.3446947836894145,0.8109266858916483,2.7202187500079162
5,normal,2022-10-31,2023-01-28,57613,R0,54,45,0.2686671428103572,0.8184990213517201,2.748036292003235
5,normal,2022-10-31,2023-01-28,57613,R0,54,46,0.2625395560077243,0.8494548086062713,2.6971192080236506
