fold,regime,run,ll_all,ll_hard25,ll_hard10,ll_lated,ll_all_std,ll_hard25_std,ll_all_base,ll_hard25_base,ll_hard10_base,ll_lated_base,delta_all,delta_hard25,delta_hard10,delta_lated
8,normal,R3_drop_B,0.26115614322150593,1.0188002138323509,2.3716516438279407,1.197390824266028,0.010767060618849042,0.04408857785233905,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,-0.04119898851932213,-0.17015390659979168,-0.4359966689353607,-0.22729370867998933
8,normal,R4_drop_C,0.29308422996749584,1.1495683700326365,2.7000247857686115,1.3769249053333836,0.018448267276206378,0.07480549692144618,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,-0.00927090177333223,-0.03938575039950609,-0.10762352699468991,-0.04775962761263375
8,normal,R5_A_only,0.28221438159666973,1.105884583215973,2.6018285813418425,1.32246970457904,0.006348146268035267,0.02516464310567547,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,-0.020140750144158337,-0.08306953721616961,-0.20581973142145893,-0.10221482836697748
8,normal,R6_B_only,0.30946484229383414,1.2145238661508149,2.861340139320628,1.4511847974313248,0.012010437165526485,0.04930395883241069,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.007109710553006077,0.02556974571867232,0.05369182655732674,0.0265002644853074
8,normal,R7_C_only,0.2802019453098815,1.0982954002385301,2.5746485076957684,1.2931720272005924,0.011969441718162959,0.049434399974035224,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,-0.022153186430946548,-0.09065872019361243,-0.23299980506753304,-0.13151250574542495
9,shock,R0_baseline,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.008442344755713312,0.02697644949040377,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.0,0.0,0.0,0.0
9,shock,R1_ABC,0.3845919605174515,1.272699170547469,2.0818727295338837,0.6161913396418937,0.008722761545155088,0.03364352509080923,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.04409749506557803,0.12347894079007649,0.159576024939325,0.12821538932746412
9,shock,R2_drop_A,0.37976166349932916,1.257217623886635,2.0518449410566566,0.5709950407025928,0.012978700942278583,0.05370355765017366,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.03926719804745571,0.10799739412924247,0.1295482364620979,0.08301909038816324
9,shock,R3_drop_B,0.3691227256518506,1.2270764071506102,2.02181483573663,0.5717851411089443,0.004094840285232128,0.011138543702868908,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.028628260199977162,0.0778561773932176,0.09951813114207142,0.08380919079451477
9,shock,R4_drop_C,0.3726999617254546,1.2403799927997285,2.0468813184584387,0.609517522870464,0.009278045519592652,0.030299529158831523,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.03220549627358116,0.09115976304233597,0.12458461386387998,0.12154157255603448
9,shock,R5_A_only,0.35075907876076495,1.1709656134207367,1.9431278911560053,0.5423834442839188,0.008134555937371514,0.025453149525407615,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.010264613308891501,0.02174538366334411,0.020831186561446557,0.054407493969489296
