fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_all_median_base,ll_hard25_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median
3,normal,R0,0.3688753605470988,0.3731435798289138,0.02148752292080005,1.2529447727644343,1.2464142088930332,0.042676551187317655,0.3688753605470988,1.2529447727644343,0.3731435798289138,1.2464142088930332,0.0,0.0,0.0,0.0
3,normal,R1,0.37271091809620727,0.37609295957435246,0.03127417646716582,1.2809182362067346,1.3025742655843235,0.11000819171202966,0.3688753605470988,1.2529447727644343,0.3731435798289138,1.2464142088930332,0.0038355575491084704,0.002949379745438685,0.02797346344230034,0.056160056691290317
3,normal,R2,0.3465625320168582,0.32891997668491146,0.05645733369765616,1.1783567274380065,1.1489811566836816,0.15774878540067894,0.3688753605470988,1.2529447727644343,0.3731435798289138,1.2464142088930332,-0.02231282853024058,-0.04422360314400231,-0.07458804532642782,-0.09743305220935161
3,normal,R3,0.3210388398384153,0.31779837233667085,0.021374830927701916,1.1040134436633813,1.1087575186184682,0.028029774730267912,0.3688753605470988,1.2529447727644343,0.3731435798289138,1.2464142088930332,-0.047836520708683494,-0.05534520749224292,-0.148931329101053,-0.13765669027456506
3,normal,R4,0.3168545558898677,0.3072652027143388,0.01656877571756293,1.0918504554099464,1.0667885815509244,0.07779028318746796,0.3688753605470988,1.2529447727644343,0.3731435798289138,1.2464142088930332,-0.05202080465723108,-0.06587837711457495,-0.16109431735448787,-0.17962562734210885
4,shock,R0,0.4471118656926988,0.43646647918378106,0.03378725014386593,1.2374131633097898,1.2038273358993987,0.06477028100789695,0.4471118656926988,1.2374131633097898,0.43646647918378106,1.2038273358993987,0.0,0.0,0.0,0.0
4,shock,R1,0.4558117431026073,0.45670985252175283,0.012332423501148637,1.212525597411783,1.2055256343922969,0.04544639200475957,0.4471118656926988,1.2374131633097898,0.43646647918378106,1.2038273358993987,0.008699877409908519,0.02024337333797177,-0.02488756589800678,0.0016982984928981537
4,shock,R2,0.4283080220609487,0.426707442173289,0.006511455294419714,1.1636631253659186,1.1573042375378175,0.023502394783864684,0.4471118656926988,1.2374131633097898,0.43646647918378106,1.2038273358993987,-0.018803843631750083,-0.009759037010492078,-0.07375003794387114,-0.046523098361581194
4,shock,R3,0.4197722229764073,0.4198544191610279,0.01083206897883651,1.134886370486522,1.142410615427916,0.03453730520969169,0.4471118656926988,1.2374131633097898,0.43646647918378106,1.2038273358993987,-0.027339642716291468,-0.016612060022753172,-0.10252679282326782,-0.06141672047148261
4,shock,R4,0.41573193145765364,0.4206597169723305,0.014921681939973699,1.1475549005796601,1.1650343033732486,0.0644943011118292,0.4471118656926988,1.2374131633097898,0.43646647918378106,1.2038273358993987,-0.03137993423504515,-0.015806762211450553,-0.08985826273012965,-0.03879303252615007
