fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_hard10_mean,ll_hard10_median,ll_hard10_seedstd,ll_lated_mean,ll_lated_median,ll_lated_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_hard10_mean_base,ll_lated_mean_base,ll_all_median_base,ll_hard25_median_base,ll_hard10_median_base,ll_lated_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median,delta_ll_hard10_mean,delta_ll_hard10_median,delta_ll_lated_mean,delta_ll_lated_median
7,normal,R0,0.2661648071379573,0.25757415603004474,0.020411064957323866,0.8286999661804293,0.8166556604469495,0.029084301366789914,1.3045619787868172,1.287254051228475,0.04479562017283191,0.5187477938078987,0.5133892627374705,0.019655902097033242,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,normal,R1_5c,0.2782271917230267,0.27859943756296013,0.0022850529330831087,0.9057320581861624,0.9066814598266689,0.006850256704072809,1.4055789848997393,1.3962216735426287,0.02443675778933886,0.5790220834666755,0.5796562137312917,0.008913012194141793,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.012062384585069363,0.021025281532915385,0.07703209200573313,0.09002579937971944,0.10101700611292208,0.1089676223141538,0.06027428965877679,0.06626695099382118
7,normal,R2_10c,0.2843153037573224,0.2848714297335622,0.008742851939411855,0.9222805131891464,0.9409046409123585,0.04114280580211494,1.3838228423015049,1.4089180399452024,0.06286273157426221,0.6050773537742449,0.611089319042555,0.027550839151380787,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.018150496619365075,0.027297273703517477,0.0935805470087171,0.124248980465409,0.07926086351468764,0.12166398871672746,0.08632955996634617,0.09770005630508449
8,normal,R0,0.30235513174082806,0.3001894848326636,0.011321007299267131,1.1889541204321425,1.180827809494405,0.0459355744630455,2.8076483127633014,2.8012763482784915,0.11749813033464493,1.4246845329460174,1.4106375415341408,0.05609671644369495,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,normal,R1_5c,0.28221438159666973,0.28099607906717744,0.006348146268035266,1.105884583215973,1.101188892225133,0.025164643105675465,2.6018285813418425,2.5988481570884208,0.05662003769447235,1.32246970457904,1.3265135643148993,0.025493938743559312,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.020140750144158337,-0.01919340576548617,-0.08306953721616961,-0.07963891726927197,-0.20581973142145893,-0.20242819119007072,-0.10221482836697748,-0.08412397721924147
8,normal,R2_10c,0.27981478239244445,0.26958674551007805,0.015324228037158891,1.096290461622511,1.0560229822611584,0.06230808538111841,2.5732979876777913,2.486517121238021,0.15522350985780903,1.3194255186848425,1.271523513122663,0.09330752329138421,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.022540349348383615,-0.03060273932258556,-0.09266365880963146,-0.12480482723324648,-0.23435032508551012,-0.31475922704047044,-0.1052590142611749,-0.1391140284114778
9,shock,R0,0.34049446545187345,0.3401116261609269,0.008442344755713314,1.1492202297573926,1.1487093765714658,0.02697644949040377,1.9222967045945587,1.9295308445339225,0.030007218233989132,0.48797595031442953,0.47752296827666935,0.022456157721766356,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.3401116261609269,1.1487093765714658,1.9295308445339225,0.47752296827666935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,shock,R1_5c,0.35075907876076495,0.34621205503485686,0.008134555937371512,1.1709656134207367,1.1628226217903277,0.02545314952540767,1.9431278911560053,1.926591484204447,0.042048368935698244,0.5423834442839188,0.5391191640886258,0.02406683522563792,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.3401116261609269,1.1487093765714658,1.9295308445339225,0.47752296827666935,0.010264613308891501,0.006100428873929975,0.02174538366334411,0.014113245218861925,0.020831186561446557,-0.0029393603294756154,0.054407493969489296,0.06159619581195647
9,shock,R2_10c,0.35764439160696515,0.3534302082667054,0.008495338497418022,1.2003691974356285,1.1964980591727246,0.03138150275532402,1.9921387703640225,2.0045016555653974,0.04025512898684202,0.5542984696801609,0.5504777849046246,0.024166014335676445,0.34049446545187345,1.1492202297573926,1.9222967045945587,0.48797595031442953,0.3401116261609269,1.1487093765714658,1.9295308445339225,0.47752296827666935,0.0171499261550917,0.01331858210577852,0.05114896767823596,0.04778868260125879,0.06984206576946383,0.07497081103147485,0.06632251936573141,0.07295481662795528
10,normal,R0,0.2539857458043485,0.2542584492543355,0.003968134988200905,0.9506631991845893,0.9524755204382074,0.013873682914664393,1.771569102336403,1.7713025777652427,0.038740854620474094,0.22245407373705617,0.223606559051696,0.012372191087751882,0.2539857458043485,0.9506631991845893,1.771569102336403,0.22245407373705617,0.2542584492543355,0.9524755204382074,1.7713025777652427,0.223606559051696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,normal,R1_5c,0.25575416658270955,0.25559856237192274,0.004254526801015168,0.9470754596370133,0.9441735329652656,0.023597870337167388,1.7081704185623974,1.7231062289892465,0.052839586483614844,0.21320514336289528,0.20928208873340523,0.008208869384179305,0.2539857458043485,0.9506631991845893,1.771569102336403,0.22245407373705617,0.2542584492543355,0.9524755204382074,1.7713025777652427,0.223606559051696,0.001768420778361035,0.0013401131175872494,-0.0035877395475759633,-0.008301987472941752,-0.0633986837740057,-0.04819634877599621,-0.009248930374160885,-0.01432447031829076
10,normal,R2_10c,0.2553019705987729,0.25387529708862183,0.0037289746045373147,0.9523327569223092,0.9468871466991846,0.01487684634302759,1.7424408826401419,1.7468669468007654,0.04837650949774013,0.22269502060642088,0.22795142377235256,0.008981960074215478,0.2539857458043485,0.9506631991845893,1.771569102336403,0.22245407373705617,0.2542584492543355,0.9524755204382074,1.7713025777652427,0.223606559051696,0.001316224794424392,-0.00038315216571366273,0.0016695577377199289,-0.005588373739022767,-0.029128219696261226,-0.024435630964477317,0.000240946869364711,0.004344864720656566
