fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
3,normal,2022-05-04,2022-08-01,53719,8321,R1_5c,52,44,0.3360662361730101,1.1383619599242722,1.7977849507433128,0.8649808814984176,2.284288499999093
3,normal,2022-05-04,2022-08-01,53719,8321,R1_5c,52,45,0.35275199538230523,1.164594629802403,1.759424510004786,0.9074744616155492,2.3162955830048304
3,normal,2022-05-04,2022-08-01,53719,8321,R1_5c,52,46,0.3719174450901479,1.2996507536890358,2.0491567304025033,1.0931891501527569,2.333204791008029
3,normal,2022-05-04,2022-08-01,53719,8321,R2_10c,52,42,0.3279911422143574,1.1013509584840737,1.7616384273513717,0.8563095128128887,2.316237041988643
3,normal,2022-05-04,2022-08-01,53719,8321,R2_10c,52,43,0.32700130872686783,1.1092718023987727,1.8064881049203039,0.8294206104979068,2.316661207994912
3,normal,2022-05-04,2022-08-01,53719,8321,R2_10c,52,44,0.4031943281848888,1.154251384670782,1.8165015266085438,0.8528885113734289,2.325577457988402
3,normal,2022-05-04,2022-08-01,53719,8321,R2_10c,52,45,0.31068952598086286,1.0629751363384092,1.7643916658702297,0.7530923155902102,2.3335382499790285
3,normal,2022-05-04,2022-08-01,53719,8321,R2_10c,52,46,0.33754547150898623,1.1451558226679028,1.8280695967343354,0.8511719768721486,2.3312912919791415
4,shock,2022-08-02,2022-10-30,58317,6428,R0,50,42,0.420524291795595,1.2673947506696077,1.957767065860221,0.5607262257516246,2.4522475420089904
4,shock,2022-08-02,2022-10-30,58317,6428,R0,50,43,0.4002071771843062,1.1794740422699608,1.8027317146973596,0.5641239618428096,2.3671747500193305
4,shock,2022-08-02,2022-10-30,58317,6428,R0,50,44,0.44222927495852365,1.305715694145356,2.0813990689290627,0.5581063111865622,2.3792117499979213
4,shock,2022-08-02,2022-10-30,58317,6428,R0,50,45,0.4109403506153726,1.2048379147995767,1.8554613421775028,0.5816922086818141,2.3206506249844097
4,shock,2022-08-02,2022-10-30,58317,6428,R0,50,46,0.41704622001300534,1.1876957592312467,1.8235201808536008,0.5634905473070987,2.3315597920154687
4,shock,2022-08-02,2022-10-30,58317,6428,R1_5c,52,42,0.42502785468694476,1.1475879881145903,1.6731487664408242,0.5921969129207028,2.4634818750200793
4,shock,2022-08-02,2022-10-30,58317,6428,R1_5c,52,43,0.4131723277416139,1.128331183137761,1.6248817905816972,0.6011535221938021,2.3947118340001907
4,shock,2022-08-02,2022-10-30,58317,6428,R1_5c,52,44,0.44313365703251906,1.24826096449884,1.863863436255557,0.625887455711964,2.346458125015488
4,shock,2022-08-02,2022-10-30,58317,6428,R1_5c,52,45,0.4050634029165932,1.1214116689511684,1.6796098101756676,0.5609179719056833,2.348436833010055
4,shock,2022-08-02,2022-10-30,58317,6428,R1_5c,52,46,0.4403781978026902,1.216102070941114,1.8767995394116452,0.5888161031022705,2.3627847919997294
4,shock,2022-08-02,2022-10-30,58317,6428,R2_10c,52,42,0.44788336979045645,1.0788001606760103,1.5834883166977824,0.5479036423410062,2.3748605829896405
4,shock,2022-08-02,2022-10-30,58317,6428,R2_10c,52,43,0.509951514334822,1.2052178894260308,1.8102280840872995,0.5849738407086309,2.378378666995559
