cost,average,average,average,fifo,fifo,fifo
label,end,mid,start,end,mid,start
zone,,,,,,
late_descent,0.6160204081632799,1.9725103734439813,1.4940476190476204,1.3763265306122605,3.2419087136929647,2.6480519480519433
normal,3.342099406528206,2.5598837209302303,2.102395209580834,1.6323442136498443,0.8072674418604606,1.2125748502993758
overdue,-0.01747076023391969,-0.4866071428571388,1.2069148936170393,2.4637426900584956,1.4857142857142946,1.5526595744680947
