fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
3,normal,2022-05-04,2022-08-01,53719,8321,R0,50,43,0.4287039832168082,1.5136805557384565,2.339205650800245,1.2946923556182182,2.353648208998493
3,normal,2022-05-04,2022-08-01,53719,8321,R0,50,44,0.42097031532200246,1.4898961996902778,2.323023876682077,1.2671488810402889,2.3533702499989886
3,normal,2022-05-04,2022-08-01,53719,8321,R0,50,45,0.38883575370353934,1.3776942447170277,2.1495195841696813,1.1789863319464906,2.3694308749982156
3,normal,2022-05-04,2022-08-01,53719,8321,R0,50,46,0.3682621146138947,1.2915414090751667,2.090321383385412,1.0225296813416644,2.3840363750059623
3,normal,2022-05-04,2022-08-01,53719,8321,RA_level,51,42,0.33640416908907345,1.13589569473882,1.793587553569163,0.9017106118756454,2.41906529199332
3,normal,2022-05-04,2022-08-01,53719,8321,RA_level,51,43,0.30901382048076,1.0585318419864287,1.7311763685993988,0.7857630483754147,2.451125416002469
3,normal,2022-05-04,2022-08-01,53719,8321,RA_level,51,44,0.33283753137790373,1.171488730938404,1.9027848708721748,0.9320066257622985,2.516367917007301
3,normal,2022-05-04,2022-08-01,53719,8321,RA_level,51,45,0.35439566259622857,1.2145887138572413,1.8870845981856783,0.9251194790632942,2.4294147090113256
3,normal,2022-05-04,2022-08-01,53719,8321,RA_level,51,46,0.35768995726469505,1.1907606837593672,1.8500941388651104,0.8927294445543912,2.363365541998064
3,normal,2022-05-04,2022-08-01,53719,8321,RA_delta,51,42,0.37812840288634514,1.3276025151135107,2.054299719284982,1.1126629637626517,2.4235947499983013
3,normal,2022-05-04,2022-08-01,53719,8321,RA_delta,51,43,0.4199952037862156,1.4789037276546293,2.2520935784800047,1.2825869186365837,2.3637981249921722
3,normal,2022-05-04,2022-08-01,53719,8321,RA_delta,51,44,0.3805184161897692,1.3294294140049077,2.1490355279524618,1.067477774955331,2.3510105419991305
3,normal,2022-05-04,2022-08-01,53719,8321,RA_delta,51,45,0.40681488577060254,1.4345956357336969,2.2006996039676023,1.2479089084352435,2.3670140829926822
3,normal,2022-05-04,2022-08-01,53719,8321,RA_delta,51,46,0.39614339244388247,1.381687385819756,2.13833965821247,1.1355240679568679,2.3629385410022223
3,normal,2022-05-04,2022-08-01,53719,8321,RA_both,52,42,0.3435807823436918,1.2023935828801469,1.9460529144024443,0.943457664772562,2.44901020899124
3,normal,2022-05-04,2022-08-01,53719,8321,RA_both,52,43,0.335217100245272,1.1430757368713942,1.8399751549048844,0.8271935632836418,2.4867460829991614
3,normal,2022-05-04,2022-08-01,53719,8321,RA_both,52,44,0.3360662361730101,1.1383619599242722,1.7977849507433128,0.8649808814984176,2.460442708004848
