fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_hard10_mean,ll_hard10_median,ll_hard10_seedstd,ll_lated_mean,ll_lated_median,ll_lated_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_hard10_mean_base,ll_lated_mean_base,ll_all_median_base,ll_hard25_median_base,ll_hard10_median_base,ll_lated_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median,delta_ll_hard10_mean,delta_ll_hard10_median,delta_ll_lated_mean,delta_ll_lated_median
5,normal,R0,0.2942763572817181,0.2939803554108413,0.014991403409081058,0.9589648461209046,0.9610546834347568,0.04978394237886299,1.5127529242651832,1.5225604862105029,0.11356095437436331,0.5319467368920502,0.5357285134518485,0.019050138858444688,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.2939803554108413,0.9610546834347568,1.5225604862105029,0.5357285134518485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,normal,RAC_full,0.25486858676923174,0.25593210135282696,0.004321547397143405,0.7923448366659999,0.7936163911653623,0.01591383143600431,1.1585212649780807,1.1651815042443994,0.02840126000223636,0.460623566677708,0.4503136130606294,0.022806403995919062,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.2939803554108413,0.9610546834347568,1.5225604862105029,0.5357285134518485,-0.03940777051248634,-0.03804825405801432,-0.16662000945490474,-0.16743829226939444,-0.35423165928710243,-0.3573789819661035,-0.0713231702143422,-0.08541490039121907
5,normal,RA_both,0.2668120808236508,0.259544118199549,0.016309822879363296,0.8281441135364475,0.8186696014683859,0.04230185545894758,1.223187865042788,1.219501687962439,0.0778913729295451,0.48778163778084827,0.4889048545284775,0.015146583221978175,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.2939803554108413,0.9610546834347568,1.5225604862105029,0.5357285134518485,-0.02746427645806726,-0.0344362372112923,-0.13082073258445714,-0.1423850819663709,-0.28956505922239506,-0.3030587982480639,-0.04416509911120192,-0.04682365892337098
5,normal,RA_delta,0.29211605411268043,0.2741139566242387,0.05305348686077255,0.8703152605507283,0.8899267165152392,0.044786821949949256,1.3393952181568034,1.3583723849129798,0.08772128708589855,0.4973688971383359,0.5062465597867513,0.029138562739657037,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.2939803554108413,0.9610546834347568,1.5225604862105029,0.5357285134518485,-0.0021603031690376473,-0.019866398786602568,-0.08864958557017633,-0.0711279669195175,-0.17335770610837975,-0.16418810129752304,-0.03457783975371431,-0.029481953665097205
5,normal,RA_level,0.279083483553462,0.2758068342172856,0.007322665098510502,0.8660324534596624,0.8662518762515886,0.024094643205439685,1.2799077793256726,1.2863327986356015,0.06148396881135359,0.5274961195270702,0.5325258499536021,0.016173968286256973,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.2939803554108413,0.9610546834347568,1.5225604862105029,0.5357285134518485,-0.015192873728256062,-0.018173521193555697,-0.0929323926612422,-0.09480280718316814,-0.23284514493951058,-0.23622768757490142,-0.004450617364979981,-0.003202663498246383
6,normal,R0,0.21752886300660818,0.21814575196132616,0.0025322341650439698,0.7684644346065947,0.7681255186952684,0.008175161791935477,1.2915927105234166,1.2973647003132562,0.03766012112880381,0.3328354135921206,0.3296307191013519,0.0070902680492734675,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.3296307191013519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,normal,RAC_full,0.21965602731702621,0.21961989889474384,0.0034036320731878154,0.7652889880363081,0.7632931578491398,0.007465804886380356,1.2572201064649242,1.2629935285642637,0.017991041041745613,0.3232328236566696,0.32134431892742227,0.008827078871269024,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.3296307191013519,0.0021271643104180393,0.001474146933417686,-0.0031754465702866774,-0.004832360846128592,-0.034372604058492406,-0.03437117174899251,-0.00960258993545099,-0.00828640017392962
6,normal,RA_both,0.22192542105838134,0.2192744244616781,0.010707872666113305,0.7587362762802934,0.7596552012729424,0.010647287453307973,1.2580582146845753,1.2558026771942346,0.014525274723968369,0.32655259693565086,0.3257334796383808,0.007368400098490152,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.3296307191013519,0.004396558051773164,0.0011286725003519515,-0.009728158326301362,-0.008470317422325957,-0.03353449583884127,-0.041562023119021685,-0.006282816656469736,-0.0038972394629711027
6,normal,RA_delta,0.21672507532584354,0.2161643894749062,0.0019652553994479248,0.761557818761635,0.7595689925385406,0.0068544476826571,1.2557984469673122,1.249702696683809,0.023203648373379515,0.33190848303323683,0.3300971662238426,0.004095362314105226,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.3296307191013519,-0.0008037876807646394,-0.0019813624864199464,-0.006906615844959774,-0.00855652615672775,-0.03579426355610438,-0.04766200362944728,-0.0009269305588837651,0.00046644712249072073
6,normal,RA_level,0.21843832855243725,0.21825239274151628,0.003006991031982739,0.7701829353905498,0.7696343315277662,0.006028872349807145,1.2931991858787097,1.2941695441763263,0.025499560324277342,0.32580118015308557,0.3230731577232532,0.009254640768724478,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.3296307191013519,0.0009094655458290746,0.0001066407801901259,0.0017185007839550792,0.001508812832497819,0.0016064753552931244,-0.0031951561369298886,-0.007034233439035031,-0.0065575613780987085
